PermissionName,ApplicationPermission,DelegatePermission,Description,ApiCount,ApplicationGuid,DelegateGuid,SourceFiles,View
ChatMessage.Send,False,False,Send user chat messages,4,,,chatmessage-setreaction|chatmessage-setreaction|chatmessage-unsetreaction|chatmessage-unsetreaction|,https://graphpermissions.merill.net/permission/ChatMessage.Send.html
Contacts.Read.Shared,False,False,Read user and shared contacts,0,,,,https://graphpermissions.merill.net/permission/Contacts.Read.Shared.html
Contacts.ReadWrite.Shared,False,False,Read and write user and shared contacts,0,,,,https://graphpermissions.merill.net/permission/Contacts.ReadWrite.Shared.html
CrossTenantUserProfileSharing.Read,False,False,Read shared cross-tenant user profile and export data,0,,,,https://graphpermissions.merill.net/permission/CrossTenantUserProfileSharing.Read.html
CrossTenantUserProfileSharing.ReadWrite,False,False,Read shared cross-tenant user profile and export or delete data,0,,,,https://graphpermissions.merill.net/permission/CrossTenantUserProfileSharing.ReadWrite.html
Device.Command,False,False,Communicate with user devices,1,,,get-device-command-status|,https://graphpermissions.merill.net/permission/Device.Command.html
Device.Read,False,False,Read user devices,0,,,,https://graphpermissions.merill.net/permission/Device.Read.html
Directory.AccessAsUser.All,False,False,Access directory as the signed in user,1,,,administrativeunit-post-members|,https://graphpermissions.merill.net/permission/Directory.AccessAsUser.All.html
EAS.AccessAsUser.All,False,False,Access mailboxes via Exchange ActiveSync,0,,,,https://graphpermissions.merill.net/permission/EAS.AccessAsUser.All.html
EduAdministration.Read,False,False,Read education app settings,0,,,,https://graphpermissions.merill.net/permission/EduAdministration.Read.html
EduAdministration.ReadWrite,False,False,Manage education app settings,0,,,,https://graphpermissions.merill.net/permission/EduAdministration.ReadWrite.html
EduAssignments.Read,False,False,Read users' class assignments and their grades,0,,,,https://graphpermissions.merill.net/permission/EduAssignments.Read.html
EduAssignments.ReadBasic,False,False,Read users' class assignments without grades,0,,,,https://graphpermissions.merill.net/permission/EduAssignments.ReadBasic.html
EduAssignments.ReadWrite,False,False,Read and write users' class assignments and their grades,1,,,educationsubmission-excuse|,https://graphpermissions.merill.net/permission/EduAssignments.ReadWrite.html
EduAssignments.ReadWriteBasic,False,False,Read and write users' class assignments without grades,1,,,educationsubmission-excuse|,https://graphpermissions.merill.net/permission/EduAssignments.ReadWriteBasic.html
EduCurricula.Read,False,False,Read the user's class modules and resources,0,,,,https://graphpermissions.merill.net/permission/EduCurricula.Read.html
EduCurricula.ReadWrite,False,False,Read and write the user's class modules and resources,0,,,,https://graphpermissions.merill.net/permission/EduCurricula.ReadWrite.html
EduRoster.Read,False,False,Read users' view of the roster,4,,,educationuser-get-user|educationuser-get-user|educationclass-get-group|educationschool-get-administr,https://graphpermissions.merill.net/permission/EduRoster.Read.html
EduRoster.ReadBasic,False,False,Read a limited subset of users' view of the roster,4,,,educationuser-get-user|educationuser-get-user|educationclass-get-group|educationschool-get-administr,https://graphpermissions.merill.net/permission/EduRoster.ReadBasic.html
EduRoster.ReadWrite,False,False,Read and write users' view of the roster,0,,,,https://graphpermissions.merill.net/permission/EduRoster.ReadWrite.html
email,False,False,View users' email address,0,,,,https://graphpermissions.merill.net/permission/email.html
EntitlementMgmt-SubjectAccess.ReadWrite,False,False,Read and write entitlement management resources related to self-service operations,0,,,,https://graphpermissions.merill.net/permission/EntitlementMgmt-SubjectAccess.ReadWrite.html
EWS.AccessAsUser.All,False,False,Access mailboxes as the signed-in user via Exchange Web Services,0,,,,https://graphpermissions.merill.net/permission/EWS.AccessAsUser.All.html
Family.Read,False,False,Read your family info,0,,,,https://graphpermissions.merill.net/permission/Family.Read.html
Files.Read,False,False,Read user files,2,,,workbook-list-tables|workbook-list-tables|,https://graphpermissions.merill.net/permission/Files.Read.html
Files.Read.Selected,False,False,Read files that the user selects (preview),0,,,,https://graphpermissions.merill.net/permission/Files.Read.Selected.html
Files.ReadWrite,False,False,Have full access to user files,6,,,table-list|table-list|table-list|table-list|table-list|table-list|table-list|table-list|table-list|t,https://graphpermissions.merill.net/permission/Files.ReadWrite.html
Files.ReadWrite.AppFolder,False,False,Have full access to the application's folder (preview),0,,,,https://graphpermissions.merill.net/permission/Files.ReadWrite.AppFolder.html
Files.ReadWrite.Selected,False,False,Read and write files that the user selects (preview),0,,,,https://graphpermissions.merill.net/permission/Files.ReadWrite.Selected.html
Financials.ReadWrite.All,False,False,Read and write financials data,0,,,,https://graphpermissions.merill.net/permission/Financials.ReadWrite.All.html
Goals-Export.Read.All,False,False,Read all goals and export jobs that a user can access,0,,,,https://graphpermissions.merill.net/permission/Goals-Export.Read.All.html
Goals-Export.ReadWrite.All,False,False,Have full access to all goals and export jobs a user can access,0,,,,https://graphpermissions.merill.net/permission/Goals-Export.ReadWrite.All.html
IMAP.AccessAsUser.All,False,False,Read and write access to mailboxes via IMAP.,0,,,,https://graphpermissions.merill.net/permission/IMAP.AccessAsUser.All.html
InformationProtectionConfig.Read,False,False,Read configurations for protecting organizational data applicable to the user,0,,,,https://graphpermissions.merill.net/permission/InformationProtectionConfig.Read.html
InformationProtectionPolicy.Read,False,False,Read user sensitivity labels and label policies.,0,,,,https://graphpermissions.merill.net/permission/InformationProtectionPolicy.Read.html
LearningAssignedCourse.Read,False,False,Read user's assignments,0,,,,https://graphpermissions.merill.net/permission/LearningAssignedCourse.Read.html
LearningProvider.Read,False,False,Read learning provider,0,,,,https://graphpermissions.merill.net/permission/LearningProvider.Read.html
LearningProvider.ReadWrite,False,False,Manage learning provider,0,,,,https://graphpermissions.merill.net/permission/LearningProvider.ReadWrite.html
LearningSelfInitiatedCourse.Read,False,False,Read user's self-initiated courses,0,,,,https://graphpermissions.merill.net/permission/LearningSelfInitiatedCourse.Read.html
Mail.Read.Shared,False,False,Read user and shared mail,0,,,,https://graphpermissions.merill.net/permission/Mail.Read.Shared.html
Mail.ReadBasic.Shared,False,False,Read user and shared basic mail,0,,,,https://graphpermissions.merill.net/permission/Mail.ReadBasic.Shared.html
Mail.ReadWrite.Shared,False,False,Read and write user and shared mail,0,,,,https://graphpermissions.merill.net/permission/Mail.ReadWrite.Shared.html
Mail.Send.Shared,False,False,Send mail on behalf of others,0,,,,https://graphpermissions.merill.net/permission/Mail.Send.Shared.html
ManagedTenants.Read.All,False,False,Read all managed tenant information,0,,,,https://graphpermissions.merill.net/permission/ManagedTenants.Read.All.html
ManagedTenants.ReadWrite.All,False,False,Read and write all managed tenant information,0,,,,https://graphpermissions.merill.net/permission/ManagedTenants.ReadWrite.All.html
Notes.Create,False,False,Create user OneNote notebooks,0,,,,https://graphpermissions.merill.net/permission/Notes.Create.html
Notes.Read,False,False,Read user OneNote notebooks,0,,,,https://graphpermissions.merill.net/permission/Notes.Read.html
Notes.ReadWrite,False,False,Read and write user OneNote notebooks,0,,,,https://graphpermissions.merill.net/permission/Notes.ReadWrite.html
Notes.ReadWrite.CreatedByApp,False,False,Limited notebook access (deprecated),0,,,,https://graphpermissions.merill.net/permission/Notes.ReadWrite.CreatedByApp.html
Notifications.ReadWrite.CreatedByApp,False,False,Deliver and manage user notifications for this app,0,,,,https://graphpermissions.merill.net/permission/Notifications.ReadWrite.CreatedByApp.html
offline_access,False,False,Maintain access to data you have given it access to,0,,,,https://graphpermissions.merill.net/permission/offline_access.html
OnlineMeetings.Read,False,False,Read user's online meetings,0,,,,https://graphpermissions.merill.net/permission/OnlineMeetings.Read.html
OnlineMeetings.ReadWrite,False,False,Read and create user's online meetings,5,,,onlinemeeting-createorget|onlinemeeting-delete|onlinemeeting-delete|application-post-onlinemeetings|,https://graphpermissions.merill.net/permission/OnlineMeetings.ReadWrite.html
openid,False,False,Sign users in,0,,,,https://graphpermissions.merill.net/permission/openid.html
People.Read,False,False,Read users' relevant people lists,0,,,,https://graphpermissions.merill.net/permission/People.Read.html
Place.ReadWrite.All,False,False,Read and write organization places,0,,,,https://graphpermissions.merill.net/permission/Place.ReadWrite.All.html
Policy.ReadWrite.DeviceConfiguration,False,False,Read and write your organization's device configuration policies,0,,,,https://graphpermissions.merill.net/permission/Policy.ReadWrite.DeviceConfiguration.html
Policy.ReadWrite.MobilityManagement,False,False,Read and write your organization's mobility management policies,0,,,,https://graphpermissions.merill.net/permission/Policy.ReadWrite.MobilityManagement.html
POP.AccessAsUser.All,False,False,Read and write access to mailboxes via POP.,0,,,,https://graphpermissions.merill.net/permission/POP.AccessAsUser.All.html
Presence.Read,False,False,Read user's presence information,0,,,,https://graphpermissions.merill.net/permission/Presence.Read.html
Presence.Read.All,False,False,Read presence information of all users in your organization,0,,,,https://graphpermissions.merill.net/permission/Presence.Read.All.html
Presence.ReadWrite,False,False,Read and write a user's presence information,0,,,,https://graphpermissions.merill.net/permission/Presence.ReadWrite.html
PrintConnector.Read.All,False,False,Read print connectors,0,,,,https://graphpermissions.merill.net/permission/PrintConnector.Read.All.html
PrintConnector.ReadWrite.All,False,False,Read and write print connectors,0,,,,https://graphpermissions.merill.net/permission/PrintConnector.ReadWrite.All.html
Printer.Create,False,False,Register printers  ,0,,,,https://graphpermissions.merill.net/permission/Printer.Create.html
Printer.FullControl.All,False,False,"Register, read, update, and unregister printers",2,,,printer-get|printer-get|printer-get|printer-get|,https://graphpermissions.merill.net/permission/Printer.FullControl.All.html
PrinterShare.Read.All,False,False,Read printer shares,2,,,printershare-get|printershare-get|printershare-get|printershare-get|,https://graphpermissions.merill.net/permission/PrinterShare.Read.All.html
PrinterShare.ReadBasic.All,False,False,Read basic information about printer shares,2,,,printershare-get|printershare-get|printershare-get|printershare-get|,https://graphpermissions.merill.net/permission/PrinterShare.ReadBasic.All.html
PrinterShare.ReadWrite.All,False,False,Read and write printer shares,2,,,printershare-get|printershare-get|printershare-get|printershare-get|,https://graphpermissions.merill.net/permission/PrinterShare.ReadWrite.All.html
PrintJob.Create,False,False,Create print jobs,0,,,,https://graphpermissions.merill.net/permission/PrintJob.Create.html
PrintJob.Read,False,False,Read user's print jobs,0,,,,https://graphpermissions.merill.net/permission/PrintJob.Read.html
PrintJob.ReadBasic,False,False,Read basic information of user's print jobs,0,,,,https://graphpermissions.merill.net/permission/PrintJob.ReadBasic.html
PrintJob.ReadWrite,False,False,Read and write user's print jobs,0,,,,https://graphpermissions.merill.net/permission/PrintJob.ReadWrite.html
PrintJob.ReadWriteBasic,False,False,Read and write basic information of user's print jobs,0,,,,https://graphpermissions.merill.net/permission/PrintJob.ReadWriteBasic.html
PrintSettings.ReadWrite.All,False,False,Read and write tenant-wide print settings,0,,,,https://graphpermissions.merill.net/permission/PrintSettings.ReadWrite.All.html
profile,False,False,View users' basic profile,0,,,,https://graphpermissions.merill.net/permission/profile.html
ResourceSpecificPermissionGrant.ReadForUser,False,False,Read resource specific permissions granted on a user account,0,,,,https://graphpermissions.merill.net/permission/ResourceSpecificPermissionGrant.ReadForUser.html
ServiceMessageViewpoint.Write,False,False,Update user status on service announcement messages,0,,,,https://graphpermissions.merill.net/permission/ServiceMessageViewpoint.Write.html
ShortNotes.Read,False,False,Read short notes of the signed-in user,0,,,,https://graphpermissions.merill.net/permission/ShortNotes.Read.html
ShortNotes.ReadWrite,False,False,"Read, create, edit, and delete short notes of the signed-in user",0,,,,https://graphpermissions.merill.net/permission/ShortNotes.ReadWrite.html
SMTP.Send,False,False,Send emails from mailboxes using SMTP AUTH.,0,,,,https://graphpermissions.merill.net/permission/SMTP.Send.html
Subscription.Read.All,False,False,"Read all webhook subscriptions ",0,,,,https://graphpermissions.merill.net/permission/Subscription.Read.All.html
Tasks.Read,False,False,Read user's tasks and task lists,1,,,plannerplan-movetocontainer|,https://graphpermissions.merill.net/permission/Tasks.Read.html
Tasks.Read.Shared,False,False,Read user and shared tasks,0,,,,https://graphpermissions.merill.net/permission/Tasks.Read.Shared.html
Tasks.ReadWrite,False,False,"Create, read, update, and delete user’s tasks and task lists",3,,,todo-post-lists|todo-post-lists|todo-post-lists|todo-post-lists|plannerplan-movetocontainer|todo-pos,https://graphpermissions.merill.net/permission/Tasks.ReadWrite.html
Tasks.ReadWrite.Shared,False,False,Read and write user and shared tasks,0,,,,https://graphpermissions.merill.net/permission/Tasks.ReadWrite.Shared.html
TeamsActivity.Read,False,False,Read user's teamwork activity feed,0,,,,https://graphpermissions.merill.net/permission/TeamsActivity.Read.html
TeamsAppInstallation.ReadForChat,False,False,Read installed Teams apps in chats,3,,,chat-get-installedapps|chat-list-installedapps|chat-list-permissiongrants|chat-get-installedapps|cha,https://graphpermissions.merill.net/permission/TeamsAppInstallation.ReadForChat.html
TeamsAppInstallation.ReadForTeam,False,False,Read installed Teams apps in teams,3,,,team-get-installedapps|team-list-installedapps|team-list-installedapps|team-list-permissiongrants|te,https://graphpermissions.merill.net/permission/TeamsAppInstallation.ReadForTeam.html
TeamsAppInstallation.ReadForUser,False,False,Read user's installed Teams apps,1,,,team-get-installedapps|team-get-installedapps|,https://graphpermissions.merill.net/permission/TeamsAppInstallation.ReadForUser.html
TeamsAppInstallation.ReadWriteAndConsentForChat,False,False,Manage installed Teams apps in chats,2,,,chat-post-installedapps|chat-teamsappinstallation-upgrade|chat-post-installedapps|chat-teamsappinsta,https://graphpermissions.merill.net/permission/TeamsAppInstallation.ReadWriteAndConsentForChat.html
TeamsAppInstallation.ReadWriteAndConsentForTeam,False,False,Manage installed Teams apps in teams,3,,,team-get-installedapps|team-list-installedapps|team-list-installedapps|team-teamsappinstallation-upg,https://graphpermissions.merill.net/permission/TeamsAppInstallation.ReadWriteAndConsentForTeam.html
TeamsAppInstallation.ReadWriteAndConsentForUser,False,False,Manage installation and permission grants of Teams apps in users' personal scope,0,,,,https://graphpermissions.merill.net/permission/TeamsAppInstallation.ReadWriteAndConsentForUser.html
TeamsAppInstallation.ReadWriteAndConsentSelfForChat,False,False,Allow the Teams app to manage itself and its permission grants in chats,2,,,chat-post-installedapps|chat-teamsappinstallation-upgrade|chat-post-installedapps|chat-teamsappinsta,https://graphpermissions.merill.net/permission/TeamsAppInstallation.ReadWriteAndConsentSelfForChat.html
TeamsAppInstallation.ReadWriteAndConsentSelfForTeam,False,False,Allow the Teams app to manage itself and its permission grants in teams,4,,,team-get-installedapps|team-list-installedapps|team-list-installedapps|team-post-installedapps|team-,https://graphpermissions.merill.net/permission/TeamsAppInstallation.ReadWriteAndConsentSelfForTeam.html
TeamsAppInstallation.ReadWriteAndConsentSelfForUser,False,False,Allow the Teams app to manage itself and its permission grants in user accounts,0,,,,https://graphpermissions.merill.net/permission/TeamsAppInstallation.ReadWriteAndConsentSelfForUser.html
TeamsAppInstallation.ReadWriteForChat,False,False,Manage installed Teams apps in chats,4,,,chat-get-installedapps|chat-list-installedapps|chat-list-permissiongrants|chat-delete-installedapps|,https://graphpermissions.merill.net/permission/TeamsAppInstallation.ReadWriteForChat.html
TeamsAppInstallation.ReadWriteForTeam,False,False,Manage installed Teams apps in teams,4,,,team-delete-installedapps|team-get-installedapps|team-list-installedapps|team-list-installedapps|tea,https://graphpermissions.merill.net/permission/TeamsAppInstallation.ReadWriteForTeam.html
TeamsAppInstallation.ReadWriteForUser,False,False,Manage user's installed Teams apps,0,,,,https://graphpermissions.merill.net/permission/TeamsAppInstallation.ReadWriteForUser.html
TeamsAppInstallation.ReadWriteSelfForChat,False,False,Allow the Teams app to manage itself in chats,4,,,chat-get-installedapps|chat-list-installedapps|chat-list-permissiongrants|chat-delete-installedapps|,https://graphpermissions.merill.net/permission/TeamsAppInstallation.ReadWriteSelfForChat.html
TeamsAppInstallation.ReadWriteSelfForTeam,False,False,Allow the app to manage itself in teams,4,,,team-delete-installedapps|team-get-installedapps|team-get-installedapps|team-list-installedapps|team,https://graphpermissions.merill.net/permission/TeamsAppInstallation.ReadWriteSelfForTeam.html
TeamsAppInstallation.ReadWriteSelfForUser,False,False,Allow the Teams app to manage itself for a user,0,,,,https://graphpermissions.merill.net/permission/TeamsAppInstallation.ReadWriteSelfForUser.html
TeamsTab.ReadWriteForChat,False,False,Allow the Teams app to manage all tabs in chats,4,,,chat-delete-tabs|chat-delete-tabs|chat-get-tabs|chat-patch-tabs|chat-patch-tabs|chat-post-tabs|,https://graphpermissions.merill.net/permission/TeamsTab.ReadWriteForChat.html
TeamsTab.ReadWriteForTeam,False,False,Allow the Teams app to manage all tabs in teams,7,,,channel-delete-tabs|channel-get-tabs|channel-list-tabs|channel-patch-tabs|channel-post-tabs|channel-,https://graphpermissions.merill.net/permission/TeamsTab.ReadWriteForTeam.html
TeamsTab.ReadWriteForUser,False,False,Allow the Teams app to manage all tabs for a user,0,,,,https://graphpermissions.merill.net/permission/TeamsTab.ReadWriteForUser.html
TeamsTab.ReadWriteSelfForChat,False,False,Allow the Teams app to manage only its own tabs in chats,4,,,chat-delete-tabs|chat-get-tabs|chat-patch-tabs|chat-post-tabs|,https://graphpermissions.merill.net/permission/TeamsTab.ReadWriteSelfForChat.html
TeamsTab.ReadWriteSelfForTeam,False,False,Allow the Teams app to manage only its own tabs in teams,7,,,channel-delete-tabs|channel-get-tabs|channel-list-tabs|channel-patch-tabs|channel-post-tabs|channel-,https://graphpermissions.merill.net/permission/TeamsTab.ReadWriteSelfForTeam.html
TeamsTab.ReadWriteSelfForUser,False,False,Allow the Teams app to manage only its own tabs for a user,0,,,,https://graphpermissions.merill.net/permission/TeamsTab.ReadWriteSelfForUser.html
TeamTemplates.Read,False,False,Read available Teams templates,0,,,,https://graphpermissions.merill.net/permission/TeamTemplates.Read.html
TeamworkTag.Read,False,False,Read tags in Teams,0,,,,https://graphpermissions.merill.net/permission/TeamworkTag.Read.html
TeamworkTag.ReadWrite,False,False,Read and write tags in Teams,0,,,,https://graphpermissions.merill.net/permission/TeamworkTag.ReadWrite.html
ThreatAssessment.ReadWrite.All,False,False,Read and write threat assessment requests,0,,,,https://graphpermissions.merill.net/permission/ThreatAssessment.ReadWrite.All.html
ThreatSubmission.Read,False,False,Read threat submissions,0,,,,https://graphpermissions.merill.net/permission/ThreatSubmission.Read.html
ThreatSubmission.ReadWrite,False,False,Read and write threat submissions,0,,,,https://graphpermissions.merill.net/permission/ThreatSubmission.ReadWrite.html
UnifiedGroupMember.Read.AsGuest,False,False,Read unified group memberships as guest,0,,,,https://graphpermissions.merill.net/permission/UnifiedGroupMember.Read.AsGuest.html
User.Read,False,False,Sign in and read user profile,17,,,application-list|application-list|directoryobject-checkmemberobjects|directoryobject-getmemberobject,https://graphpermissions.merill.net/permission/User.Read.html
User.ReadBasic.All,False,False,Read all users' basic profiles,5,,,directoryobject-checkmembergroups|directoryobject-checkmembergroups|directoryobject-checkmembergroup,https://graphpermissions.merill.net/permission/User.ReadBasic.All.html
User.ReadWrite,False,False,Read and write access to user profile,10,,,profilephoto-delete|profilephoto-delete|profilephoto-update|profilephoto-update|profilephoto-update|,https://graphpermissions.merill.net/permission/User.ReadWrite.html
UserActivity.ReadWrite.CreatedByApp,False,False,Read and write app activity to users' activity feed,0,,,,https://graphpermissions.merill.net/permission/UserActivity.ReadWrite.CreatedByApp.html
UserAuthenticationMethod.Read,False,False,Read user authentication methods.,10,,,authentication-list-passwordmethods|authentication-list-softwareoathmethods|authentication-list-temp,https://graphpermissions.merill.net/permission/UserAuthenticationMethod.Read.html
UserAuthenticationMethod.ReadWrite,False,False,Read and write user authentication methods,21,,,authentication-list-passwordmethods|authentication-list-softwareoathmethods|authentication-list-temp,https://graphpermissions.merill.net/permission/UserAuthenticationMethod.ReadWrite.html
UserTeamwork.Read,False,False,Read user teamwork settings,0,,,,https://graphpermissions.merill.net/permission/UserTeamwork.Read.html
UserTimelineActivity.Write.CreatedByApp,False,False,Write app activity to users' timeline,0,,,,https://graphpermissions.merill.net/permission/UserTimelineActivity.Write.CreatedByApp.html
VirtualAppointment.Read,False,False,Read a user's virtual appointments,0,,,,https://graphpermissions.merill.net/permission/VirtualAppointment.Read.html
VirtualAppointment.ReadWrite,False,False,Read and write a user's virtual appointments  ,0,,,,https://graphpermissions.merill.net/permission/VirtualAppointment.ReadWrite.html
VirtualEvent.Read,False,False,Read your virtual events,0,,,,https://graphpermissions.merill.net/permission/VirtualEvent.Read.html
WorkforceIntegration.Read.All,False,False,Read workforce integrations,0,,,,https://graphpermissions.merill.net/permission/WorkforceIntegration.Read.All.html
Directory.Read.All1,False,False,,3,,,appcatalogs-list-teamsapps|team-get-installedapps|team-get-installedapps|team-list-installedapps|tea,https://graphpermissions.merill.net/permission/Directory.Read.All1.html
Directory.ReadWrite.All1,False,False,,3,,,appcatalogs-list-teamsapps|team-get-installedapps|team-get-installedapps|team-list-installedapps|tea,https://graphpermissions.merill.net/permission/Directory.ReadWrite.All1.html
Calls.JoinGroupCalls.Chat,False,False,,2,,,application-post-calls|application-post-calls|application-post-calls|,https://graphpermissions.merill.net/permission/Calls.JoinGroupCalls.Chat.html
OnlineMeetingRecording.Read.Chat,False,False,,4,,,callrecording-get|callrecording-get|onlinemeeting-list-recordings|onlinemeeting-list-recordings|,https://graphpermissions.merill.net/permission/OnlineMeetingRecording.Read.Chat.html
TeamsTab.Delete.Group,False,False,,1,,,channel-delete-tabs|channel-delete-tabs|,https://graphpermissions.merill.net/permission/TeamsTab.Delete.Group.html
TeamsTab.ReadWrite.Group,False,False,,5,,,channel-delete-tabs|channel-get-tabs|channel-list-tabs|channel-patch-tabs|channel-delete-tabs|channe,https://graphpermissions.merill.net/permission/TeamsTab.ReadWrite.Group.html
Channel.Delete.Group,False,False,,1,,,channel-delete|channel-delete|,https://graphpermissions.merill.net/permission/Channel.Delete.Group.html
TeamsTab.Read.Group,False,False,,3,,,channel-get-tabs|channel-list-tabs|channel-get-tabs|channel-list-tabs|,https://graphpermissions.merill.net/permission/TeamsTab.Read.Group.html
ChannelSettings.Read.Group,False,False,,3,,,channel-get|channel-list|team-get-primarychannel|channel-get|channel-list|team-get-primarychannel|,https://graphpermissions.merill.net/permission/ChannelSettings.Read.Group.html
ChannelSettings.ReadWrite.Group,False,False,,4,,,channel-get|channel-list|channel-patch|team-get-primarychannel|channel-get|channel-list|channel-patc,https://graphpermissions.merill.net/permission/ChannelSettings.ReadWrite.Group.html
ChannelMessage.Read.Group,False,False,,9,,,channel-list-messages|chatmessage-delta|chatmessage-get|chatmessage-get|chatmessage-list-hostedconte,https://graphpermissions.merill.net/permission/ChannelMessage.Read.Group.html
TeamsTab.Create.Group,False,False,,2,,,channel-post-tabs|channel-post-tabs|,https://graphpermissions.merill.net/permission/TeamsTab.Create.Group.html
Channel.Create.Group,False,False,,1,,,channel-post|channel-post|,https://graphpermissions.merill.net/permission/Channel.Create.Group.html
TeamsAppInstallation.ReadWriteAndConsentSelfForChat1,False,False,,2,,,chat-get-installedapps|chat-list-installedapps|chat-list-installedapps|,https://graphpermissions.merill.net/permission/TeamsAppInstallation.ReadWriteAndConsentSelfForChat1.html
TeamsAppInstallation.ReadWriteAndConsentForChat1,False,False,,2,,,chat-get-installedapps|chat-list-installedapps|chat-list-installedapps|,https://graphpermissions.merill.net/permission/TeamsAppInstallation.ReadWriteAndConsentForChat1.html
TeamsAppInstallation.ReadWriteAndConsentSelfForChat.All1,False,False,,2,,,chat-get-installedapps|chat-list-installedapps|chat-list-installedapps|,https://graphpermissions.merill.net/permission/TeamsAppInstallation.ReadWriteAndConsentSelfForChat.All1.html
TeamsAppInstallation.ReadWriteAndConsentForChat.All1,False,False,,2,,,chat-get-installedapps|chat-list-installedapps|chat-list-installedapps|,https://graphpermissions.merill.net/permission/TeamsAppInstallation.ReadWriteAndConsentForChat.All1.html
TeamsAppInstallation.Read.Chat,False,False,,1,,,chat-list-permissiongrants|chat-list-permissiongrants|,https://graphpermissions.merill.net/permission/TeamsAppInstallation.Read.Chat.html
Chat.Manage.Chat,False,False,,13,,,chat-list-permissiongrants|chat-delete-installedapps|chat-delete-members|chat-get-members|chat-get-m,https://graphpermissions.merill.net/permission/Chat.Manage.Chat.html
TeamsAppInstallation.ReadWriteSelfForChat1,False,False,,2,,,chat-post-installedapps|chat-teamsappinstallation-upgrade|chat-post-installedapps|chat-teamsappinsta,https://graphpermissions.merill.net/permission/TeamsAppInstallation.ReadWriteSelfForChat1.html
TeamsAppInstallation.ReadWriteForChat1,False,False,,2,,,chat-post-installedapps|chat-teamsappinstallation-upgrade|chat-post-installedapps|chat-teamsappinsta,https://graphpermissions.merill.net/permission/TeamsAppInstallation.ReadWriteForChat1.html
TeamsAppInstallation.ReadWriteSelfForChat.All1,False,False,,2,,,chat-post-installedapps|chat-teamsappinstallation-upgrade|chat-post-installedapps|chat-teamsappinsta,https://graphpermissions.merill.net/permission/TeamsAppInstallation.ReadWriteSelfForChat.All1.html
TeamsAppInstallation.ReadWriteForChat.All1,False,False,,2,,,chat-post-installedapps|chat-teamsappinstallation-upgrade|chat-post-installedapps|chat-teamsappinsta,https://graphpermissions.merill.net/permission/TeamsAppInstallation.ReadWriteForChat.All1.html
ChannelMember.ReadWrite,False,False,,2,,,conversationmember-get|conversationmember-get|,https://graphpermissions.merill.net/permission/ChannelMember.ReadWrite.html
TeamMember.Read.Group,False,False,,4,,,conversationmember-get|conversationmember-get|team-get-members|team-list-members|team-get-members|te,https://graphpermissions.merill.net/permission/TeamMember.Read.Group.html
EduRoster.Write,False,False,,4,,,educationuser-get-user|educationuser-get-user|educationclass-get-group|educationschool-get-administr,https://graphpermissions.merill.net/permission/EduRoster.Write.html
TeamSettings.ReadWrite.Group,False,False,,4,,,team-archive|team-get|team-unarchive|team-update|team-archive|team-get|team-unarchive|team-update|,https://graphpermissions.merill.net/permission/TeamSettings.ReadWrite.Group.html
Group.Read.All1,False,False,,2,,,team-get-installedapps|team-get-installedapps|team-list-installedapps|team-list-installedapps|team-g,https://graphpermissions.merill.net/permission/Group.Read.All1.html
Group.ReadWrite.All1,False,False,,2,,,team-get-installedapps|team-get-installedapps|team-list-installedapps|team-list-installedapps|team-g,https://graphpermissions.merill.net/permission/Group.ReadWrite.All1.html
TeamsAppInstallation.Read.Group2,False,False,,2,,,team-get-installedapps|team-get-installedapps|team-list-installedapps|,https://graphpermissions.merill.net/permission/TeamsAppInstallation.Read.Group2.html
TeamSettings.Read.Group,False,False,,1,,,team-get|team-get|,https://graphpermissions.merill.net/permission/TeamSettings.Read.Group.html
TeamsAppInstallation.Read.Group,False,False,,1,,,team-list-permissiongrants|team-list-permissiongrants|,https://graphpermissions.merill.net/permission/TeamsAppInstallation.Read.Group.html
TeamsApp.Read.Group,False,False,,1,,,team-list-permissiongrants|team-list-permissiongrants|,https://graphpermissions.merill.net/permission/TeamsApp.Read.Group.html
TeamsAppInstallation.ReadWriteSelfForTeam1,False,False,,2,,,team-post-installedapps|team-teamsappinstallation-upgrade|team-post-installedapps|team-teamsappinsta,https://graphpermissions.merill.net/permission/TeamsAppInstallation.ReadWriteSelfForTeam1.html
TeamsAppInstallation.ReadWriteForTeam1,False,False,,2,,,team-post-installedapps|team-teamsappinstallation-upgrade|team-post-installedapps|team-teamsappinsta,https://graphpermissions.merill.net/permission/TeamsAppInstallation.ReadWriteForTeam1.html
Group.ReadWrite.All2,False,False,,2,,,team-post-installedapps|team-post-installedapps|team-teamsappinstallation-upgrade|team-teamsappinsta,https://graphpermissions.merill.net/permission/Group.ReadWrite.All2.html
Directory.ReadWrite.All2,False,False,,2,,,team-post-installedapps|team-post-installedapps|team-teamsappinstallation-upgrade|team-teamsappinsta,https://graphpermissions.merill.net/permission/Directory.ReadWrite.All2.html
TeamsAppInstallation.ReadWriteSelfForTeam.All1,False,False,,2,,,team-post-installedapps|team-teamsappinstallation-upgrade|team-post-installedapps|team-teamsappinsta,https://graphpermissions.merill.net/permission/TeamsAppInstallation.ReadWriteSelfForTeam.All1.html
